hash_key,excel_formula,currency_code,data_item_id,data_value_type,detail_id,entity_id,scenario_id,period_type,end_of_period_value,reported_date_value,exchange_rate_type,standardized_data_id,value,value_string,value_numeric
e120cc04048daf67f559e6b30c6a9a11,"=iGet(""Hippo Analytics*"",""Actual"",""Total Revenue"",""2019-09-30"",""1Q"",""2019-09-30"",,,,""USD"",""Spot"")",USD,5000,Numeric,0,439,1,FiscalQuarter,2019-09-30T00:00:00.000000Z,2019-09-30T00:00:00.000000Z,Spot,1,10227962.51,10227962.51,10227962.51
db2db66a0ea2c68c24de5ed042efa05f,"=iGet(""Hippo Analytics*"",""Actual"",""Total Revenue"",""2019-06-30"",""1Q"",""2019-09-30"",,,,""USD"",""Spot"")",USD,5000,Numeric,0,439,1,FiscalQuarter,2019-06-30T00:00:00.000000Z,2019-09-30T00:00:00.000000Z,Spot,1,9642211.96,9642211.96,9642211.96
ca4a3379c607dfcc1db3107efb80dfca,"=iGet(""Homeroom (Share Ave)*"",""Actual"",""Total Revenue"",""2020-12-31"",""1Q"",""2020-12-31"",,,,""USD"",""Spot"")",USD,5000,Numeric,0,625,1,FiscalQuarter,2020-12-31T00:00:00.000000Z,2020-12-31T00:00:00.000000Z,Spot,1,19167.98,19167.98,19167.98
6b7f848dfd1c678fde0364143d169c83,"=iGet(""Homeroom (Share Ave)*"",""Actual"",""Total Revenue"",""2020-09-30"",""1Q"",""2020-09-30"",,,,""USD"",""Spot"")",USD,5000,Numeric,0,625,1,FiscalQuarter,2020-09-30T00:00:00.000000Z,2020-09-30T00:00:00.000000Z,Spot,1,-48120.36,-48120.36,-48120.36
97ce34a48abff5602cd7f5d67618f4e3,"=iGet(""Homeroom (Share Ave)*"",""Actual"",""Total Revenue"",""2020-06-30"",""1Q"",""2020-06-30"",,,,""USD"",""Spot"")",USD,5000,Numeric,0,625,1,FiscalQuarter,2020-06-30T00:00:00.000000Z,2020-06-30T00:00:00.000000Z,Spot,1,0.0,0.0,0.0
256c17cbf717ae83793e31de73d30b9a,"=iGet(""Homeroom (Share Ave)*"",""Actual"",""Total Revenue"",""2020-03-31"",""1Q"",""2020-03-31"",,,,""USD"",""Spot"")",USD,5000,Numeric,0,625,1,FiscalQuarter,2020-03-31T00:00:00.000000Z,2020-03-31T00:00:00.000000Z,Spot,1,0.0,0.0,0.0
a467a727d2c96cc294389985994c3b54,"=iGet(""HyperScience (Hyper Labs)*"",""Actual"",""Total Revenue"",""2020-11-30"",""1Q"",""2020-11-30"",,,,""USD"",""Spot"")",USD,5000,Numeric,0,441,1,FiscalQuarter,2020-11-30T00:00:00.000000Z,2020-11-30T00:00:00.000000Z,Spot,1,4639892.0,4639892.0,4639892.0
0013462b54f6b4f0b9578e53f1103bce,"=iGet(""HyperScience (Hyper Labs)*"",""Actual"",""Total Revenue"",""2020-08-31"",""1Q"",""2020-11-30"",,,,""USD"",""Spot"")",USD,5000,Numeric,0,441,1,FiscalQuarter,2020-08-31T00:00:00.000000Z,2020-11-30T00:00:00.000000Z,Spot,1,4519388.0,4519388.0,4519388.0
2c33fbb5ac81215e1520159e22974051,"=iGet(""HyperScience (Hyper Labs)*"",""Actual"",""Total Revenue"",""2020-05-31"",""1Q"",""2020-11-30"",,,,""USD"",""Spot"")",USD,5000,Numeric,0,441,1,FiscalQuarter,2020-05-31T00:00:00.000000Z,2020-11-30T00:00:00.000000Z,Spot,1,2691672.0,2691672.0,2691672.0
556914b1a96aedb0c96ba49245be9e69,"=iGet(""HyperScience (Hyper Labs)*"",""Actual"",""Total Revenue"",""2020-02-29"",""1Q"",""2020-09-30"",,,,""USD"",""Spot"")",USD,5000,Numeric,0,441,1,FiscalQuarter,2020-02-29T00:00:00.000000Z,2020-09-30T00:00:00.000000Z,Spot,1,3269564.0,3269564.0,3269564.0
7081919651d8589ba1ad3e6987faa77a,"=iGet(""HyperScience (Hyper Labs)*"",""Actual"",""Total Revenue"",""2019-11-30"",""1Q"",""2019-12-31"",,,,""USD"",""Spot"")",USD,5000,Numeric,0,441,1,FiscalQuarter,2019-11-30T00:00:00.000000Z,2019-12-31T00:00:00.000000Z,Spot,1,1144997.0,1144997.0,1144997.0
b89933840afa3f240505bc2e28fd3c04,"=iGet(""HyperScience (Hyper Labs)*"",""Actual"",""Total Revenue"",""2019-08-31"",""1Q"",""2019-12-31"",,,,""USD"",""Spot"")",USD,5000,Numeric,0,441,1,FiscalQuarter,2019-08-31T00:00:00.000000Z,2019-12-31T00:00:00.000000Z,Spot,1,1816679.0,1816679.0,1816679.0
3b97e4598561c345c7ac32ba130297d2,"=iGet(""InCountry*"",""Actual"",""Total Revenue"",""2020-12-31"",""1Q"",""2020-12-31"",,,,""USD"",""Spot"")",USD,5000,Numeric,0,1122,1,FiscalQuarter,2020-12-31T00:00:00.000000Z,2020-12-31T00:00:00.000000Z,Spot,1,36551.49,36551.49,36551.49
f928240617d89ec230b91d6542dd56e0,"=iGet(""InCountry*"",""Actual"",""Total Revenue"",""2020-09-30"",""1Q"",""2020-12-31"",,,,""USD"",""Spot"")",USD,5000,Numeric,0,1122,1,FiscalQuarter,2020-09-30T00:00:00.000000Z,2020-12-31T00:00:00.000000Z,Spot,1,24999.99,24999.99,24999.99
c95f066065b6464a019e69276c588142,"=iGet(""InCountry*"",""Actual"",""Total Revenue"",""2020-06-30"",""1Q"",""2020-12-31"",,,,""USD"",""Spot"")",USD,5000,Numeric,0,1122,1,FiscalQuarter,2020-06-30T00:00:00.000000Z,2020-12-31T00:00:00.000000Z,Spot,1,3333.33,3333.33,3333.33
29a2e436b700afe32422279ec2e86e0b,"=iGet(""InCountry*"",""Actual"",""Total Revenue"",""2020-03-31"",""1Q"",""2020-03-31"",,,,""USD"",""Spot"")",USD,5000,Numeric,0,1122,1,FiscalQuarter,2020-03-31T00:00:00.000000Z,2020-03-31T00:00:00.000000Z,Spot,1,0.0,0.0,0.0
